OBJECTID,SA2011,node_dist,stop_dist,centre_in,node_in,stop_in,iso_cutoff,iso_date,iso_type,iso_hectar,centre_X,centre_Y,node_X,node_Y,stop_X,stop_Y,SHAPE_Length,SHAPE_Area
10962,N00002741,16,356,1,1,1,1800,12/6/2022,from_centroid,1845,344265.26,350949.75,344274.43,350963.35,344615.93,350889.98,31515.7278,6279570.769
10963,N00002741,16,356,1,1,1,2700,12/6/2022,from_centroid,3261,344265.26,350949.75,344274.43,350963.35,344615.93,350889.98,42786.62295,11106411.91
10964,N00002741,16,356,1,1,1,3600,12/6/2022,from_centroid,3261,344265.26,350949.75,344274.43,350963.35,344615.93,350889.98,42786.62295,11106411.91
10965,N00002742,22,107,1,1,1,900,12/6/2022,from_centroid,1448,337457.47,332656.67,337443.42,332639.76,337358.09,332697.09,20668.44692,4966021.902
10966,N00002742,22,107,1,1,1,1800,12/6/2022,from_centroid,9532,337457.47,332656.67,337443.42,332639.76,337358.09,332697.09,128007.7799,32593843.56
10967,N00002742,22,107,1,1,1,2700,12/6/2022,from_centroid,23795,337457.47,332656.67,337443.42,332639.76,337358.09,332697.09,314163.2237,81343191.18
10968,N00002742,22,107,1,1,1,3600,12/6/2022,from_centroid,32205,337457.47,332656.67,337443.42,332639.76,337358.09,332697.09,408339.7283,110149578.4
10969,N00002743,24,45,1,1,1,900,12/6/2022,from_centroid,1276,338204.48,332747.67,338181.76,332754.21,338167.08,332722.09,22415.30258,4364192.136
10970,N00002743,24,45,1,1,1,1800,12/6/2022,from_centroid,9204,338204.48,332747.67,338181.76,332754.21,338167.08,332722.09,135957.5871,31453359.36
10971,N00002743,24,45,1,1,1,2700,12/6/2022,from_centroid,22173,338204.48,332747.67,338181.76,332754.21,338167.08,332722.09,318362.6754,75683755.11
10972,N00002743,24,45,1,1,1,3600,12/6/2022,from_centroid,33040,338204.48,332747.67,338181.76,332754.21,338167.08,332722.09,445850.2872,112619036.4
10973,N00002744,12,91,1,1,1,900,12/6/2022,from_centroid,1177,337660.48,332547.67,337650.01,332553.79,337570.09,332539.09,21174.88316,4027555.429
10974,N00002744,12,91,1,1,1,1800,12/6/2022,from_centroid,9853,337660.48,332547.67,337650.01,332553.79,337570.09,332539.09,136913.4149,33696249.18
10975,N00002744,12,91,1,1,1,2700,12/6/2022,from_centroid,22804,337660.48,332547.67,337650.01,332553.79,337570.09,332539.09,305766.4829,77948184.6
10976,N00002744,12,91,1,1,1,3600,12/6/2022,from_centroid,33746,337660.48,332547.67,337650.01,332553.79,337570.09,332539.09,447891.3694,115305186.4
10977,N00002745,20,101,1,1,1,900,12/6/2022,from_centroid,1743,337628.48,332411.67,337648.18,332410.03,337554.71,332343.24,26812.87694,5965252.866
10978,N00002745,20,101,1,1,1,1800,12/6/2022,from_centroid,12018,337628.48,332411.67,337648.18,332410.03,337554.71,332343.24,162519.6043,41070517.85
10979,N00002745,20,101,1,1,1,2700,12/6/2022,from_centroid,25823,337628.48,332411.67,337648.18,332410.03,337554.71,332343.24,337567.9131,88236550.2
10980,N00002745,20,101,1,1,1,3600,12/6/2022,from_centroid,37113,337628.48,332411.67,337648.18,332410.03,337554.71,332343.24,469036.821,126778651.6
10981,N00002746,34,134,1,1,1,900,12/6/2022,from_centroid,933,337813.48,332508.67,337839.3,332530.45,337893.09,332401.09,19312.92594,3196792.72
10982,N00002746,34,134,1,1,1,1800,12/6/2022,from_centroid,9636,337813.48,332508.67,337839.3,332530.45,337893.09,332401.09,140282.2553,32948347.65
10983,N00002746,34,134,1,1,1,2700,12/6/2022,from_centroid,22492,337813.48,332508.67,337839.3,332530.45,337893.09,332401.09,326472.9229,76830982.92
10984,N00002746,34,134,1,1,1,3600,12/6/2022,from_centroid,34151,337813.48,332508.67,337839.3,332530.45,337893.09,332401.09,457566.7402,116491139.2
10985,N00002747,14,124,1,1,0,900,12/6/2022,from_centroid,1443,337940.49,331958.67,337953.17,331951.65,337827.09,332009.09,27001.89387,4939790.785
10986,N00002747,14,124,1,1,0,1800,12/6/2022,from_centroid,12046,337940.49,331958.67,337953.17,331951.65,337827.09,332009.09,168443.5602,41197928.51
10987,N00002747,14,124,1,1,0,2700,12/6/2022,from_centroid,26085,337940.49,331958.67,337953.17,331951.65,337827.09,332009.09,355111.612,89183771.37
10988,N00002747,14,124,1,1,0,3600,12/6/2022,from_centroid,38123,337940.49,331958.67,337953.17,331951.65,337827.09,332009.09,495957.4219,130128878.3
10989,N00002748,69,84,1,1,1,900,12/6/2022,from_centroid,380,337088.44,334507.68,337023.09,334529.38,337014.09,334546.18,6298.238202,1299881.658
10990,N00002748,69,84,1,1,1,1800,12/6/2022,from_centroid,1300,337088.44,334507.68,337023.09,334529.38,337014.09,334546.18,27223.90707,4449243.079
10991,N00002748,69,84,1,1,1,2700,12/6/2022,from_centroid,2344,337088.44,334507.68,337023.09,334529.38,337014.09,334546.18,64349.20272,8012603.04
10992,N00002748,69,84,1,1,1,3600,12/6/2022,from_centroid,2843,337088.44,334507.68,337023.09,334529.38,337014.09,334546.18,85385.12793,9711904.16
10993,N00002749,29,251,1,1,1,900,12/6/2022,from_centroid,608,348786.41,345283.72,348757.38,345281.78,348550.93,345371.05,14434.4693,2071636.286
10994,N00002749,29,251,1,1,1,1800,12/6/2022,from_centroid,11455,348786.41,345283.72,348757.38,345281.78,348550.93,345371.05,161872.6395,38985020.61
10995,N00002749,29,251,1,1,1,2700,12/6/2022,from_centroid,29222,348786.41,345283.72,348757.38,345281.78,348550.93,345371.05,435863.3283,99463236.58
10996,N00002749,29,251,1,1,1,3600,12/6/2022,from_centroid,48795,348786.41,345283.72,348757.38,345281.78,348550.93,345371.05,682574.3366,166013928.2
10997,N00002750,22,105,1,1,0,900,12/6/2022,from_centroid,1328,348905.42,345046.71,348886.55,345035.56,348998.93,344998.05,25323.38026,4525529.402
10998,N00002750,22,105,1,1,0,1800,12/6/2022,from_centroid,16643,348905.42,345046.71,348886.55,345035.56,348998.93,344998.05,232034.9321,56641693.14
10999,N00002750,22,105,1,1,0,2700,12/6/2022,from_centroid,37237,348905.42,345046.71,348886.55,345035.56,348998.93,344998.05,536594.7814,126731713
11000,N00002750,22,105,1,1,0,3600,12/6/2022,from_centroid,57789,348905.42,345046.71,348886.55,345035.56,348998.93,344998.05,773876.07,196547290.9
11001,N00002751,17,81,1,1,1,900,12/6/2022,from_centroid,3039,348640.42,344900.71,348650.41,344914.6,348641.93,344982.05,50347.05215,10352326.45
11002,N00002751,17,81,1,1,1,1800,12/6/2022,from_centroid,24167,348640.42,344900.71,348650.41,344914.6,348641.93,344982.05,333566.9162,82330212.36
11003,N00002751,17,81,1,1,1,2700,12/6/2022,from_centroid,47657,348640.42,344900.71,348650.41,344914.6,348641.93,344982.05,651023.4724,162268418.9
11004,N00002751,17,81,1,1,1,3600,12/6/2022,from_centroid,68080,348640.42,344900.71,348650.41,344914.6,348641.93,344982.05,877981.9384,231596804.2
11005,N00002752,28,230,1,1,1,900,12/6/2022,from_centroid,467,348503.4,345884.72,348510.67,345857.71,348693.72,345754.72,9697.401069,1591490.173
11006,N00002752,28,230,1,1,1,1800,12/6/2022,from_centroid,9290,348503.4,345884.72,348510.67,345857.71,348693.72,345754.72,127533.9834,31612137.37
11007,N00002752,28,230,1,1,1,2700,12/6/2022,from_centroid,21750,348503.4,345884.72,348510.67,345857.71,348693.72,345754.72,333104.6914,74013578.72
11008,N00002752,28,230,1,1,1,3600,12/6/2022,from_centroid,42673,348503.4,345884.72,348510.67,345857.71,348693.72,345754.72,615203.0046,145248031.6
11009,N00002753,20,278,1,1,1,900,12/6/2022,from_centroid,163,349414.41,345520.72,349422.51,345501.98,349445.01,345243.91,4104.332487,555905.0246
11010,N00002753,20,278,1,1,1,1800,12/6/2022,from_centroid,2646,349414.41,345520.72,349422.51,345501.98,349445.01,345243.91,42284.37883,9001945.386
11011,N00002753,20,278,1,1,1,2700,12/6/2022,from_centroid,4265,349414.41,345520.72,349422.51,345501.98,349445.01,345243.91,74103.29516,14497088.76
11012,N00002753,20,278,1,1,1,3600,12/6/2022,from_centroid,4988,349414.41,345520.72,349422.51,345501.98,349445.01,345243.91,98775.42096,16955093.33
11013,N00002754,17,214,1,1,1,900,12/6/2022,from_centroid,387,350028.42,345720.72,350030.17,345704.08,350156.2,345548.71,7209.757736,1321114.37
11014,N00002754,17,214,1,1,1,1800,12/6/2022,from_centroid,3773,350028.42,345720.72,350030.17,345704.08,350156.2,345548.71,48858.47035,12850431.51
11015,N00002754,17,214,1,1,1,2700,12/6/2022,from_centroid,5376,350028.42,345720.72,350030.17,345704.08,350156.2,345548.71,66456.23336,18301352.79
11016,N00002754,17,214,1,1,1,3600,12/6/2022,from_centroid,8888,350028.42,345720.72,350030.17,345704.08,350156.2,345548.71,108898.0216,30235374.92
11017,N00002755,16,219,1,1,1,900,12/6/2022,from_centroid,618,349126.4,346009.72,349111.54,346003.49,349022.93,345817.04,13217.3411,2101535.099
11018,N00002755,16,219,1,1,1,1800,12/6/2022,from_centroid,6650,349126.4,346009.72,349111.54,346003.49,349022.93,345817.04,100547.1666,22629863.18
11019,N00002755,16,219,1,1,1,2700,12/6/2022,from_centroid,15152,349126.4,346009.72,349111.54,346003.49,349022.93,345817.04,255259.8694,51551853.57
11020,N00002755,16,219,1,1,1,3600,12/6/2022,from_centroid,24397,349126.4,346009.72,349111.54,346003.49,349022.93,345817.04,432016.6402,82972689.99
11021,N00002756,41,170,1,0,0,900,12/6/2022,from_centroid,453,340145.09,358524.79,340171.91,358555.29,339988.93,358458.89,9857.843014,1525935.338
11022,N00002756,41,170,1,0,0,1800,12/6/2022,from_centroid,6264,340145.09,358524.79,340171.91,358555.29,339988.93,358458.89,101092.1479,21222461.82
11023,N00002756,41,170,1,0,0,2700,12/6/2022,from_centroid,13507,340145.09,358524.79,340171.91,358555.29,339988.93,358458.89,195893.5424,45751214.3
11024,N00002756,41,170,1,0,0,3600,12/6/2022,from_centroid,27171,340145.09,358524.79,340171.91,358555.29,339988.93,358458.89,356547.7677,92052323.12
11025,N00002757,20,55,1,1,1,900,12/6/2022,from_centroid,722,340820.09,358929.79,340833.33,358944.44,340775.92,358962.89,18019.43636,2442535.692
11026,N00002757,20,55,1,1,1,1800,12/6/2022,from_centroid,11751,340820.09,358929.79,340833.33,358944.44,340775.92,358962.89,156732.7745,39803382.96
11027,N00002757,20,55,1,1,1,2700,12/6/2022,from_centroid,23606,340820.09,358929.79,340833.33,358944.44,340775.92,358962.89,274798.9885,79897087.18
11028,N00002757,20,55,1,1,1,3600,12/6/2022,from_centroid,35376,340820.09,358929.79,340833.33,358944.44,340775.92,358962.89,374605.104,119741556.9
11029,N00002758,27,211,1,1,1,900,12/6/2022,from_centroid,830,340767.09,358594.79,340786.35,358613.55,340877.92,358774.9,19338.69456,2809556.969
11030,N00002758,27,211,1,1,1,1800,12/6/2022,from_centroid,11177,340767.09,358594.79,340786.35,358613.55,340877.92,358774.9,146661.7643,37874007.8
11031,N00002758,27,211,1,1,1,2700,12/6/2022,from_centroid,23073,340767.09,358594.79,340786.35,358613.55,340877.92,358774.9,268073.6078,78120832.56
11032,N00002758,27,211,1,1,1,3600,12/6/2022,from_centroid,34762,340767.09,358594.79,340786.35,358613.55,340877.92,358774.9,377746.4556,117647080.6
11033,N00002759,31,523,1,1,0,900,12/6/2022,from_centroid,293,340501.09,358351.79,340507.07,358321.43,339988.93,358458.89,4772.83585,993822.2523
11034,N00002759,31,523,1,1,0,1800,12/6/2022,from_centroid,5741,340501.09,358351.79,340507.07,358321.43,339988.93,358458.89,94072.01036,19433561.11
11035,N00002759,31,523,1,1,0,2700,12/6/2022,from_centroid,13018,340501.09,358351.79,340507.07,358321.43,339988.93,358458.89,176114.4163,44083427.19
11036,N00002759,31,523,1,1,0,3600,12/6/2022,from_centroid,22464,340501.09,358351.79,340507.07,358321.43,339988.93,358458.89,279047.1339,75990386.71
11037,N00002760,29,344,1,1,0,900,12/6/2022,from_centroid,396,340285.09,358633.79,340273.82,358660.29,339988.93,358458.89,7448.54662,1341354.714
11038,N00002760,29,344,1,1,0,1800,12/6/2022,from_centroid,7222,340285.09,358633.79,340273.82,358660.29,339988.93,358458.89,108926.7442,24459151.75
11039,N00002760,29,344,1,1,0,2700,12/6/2022,from_centroid,15461,340285.09,358633.79,340273.82,358660.29,339988.93,358458.89,207120.2217,52356939.77
11040,N00002760,29,344,1,1,0,3600,12/6/2022,from_centroid,28402,340285.09,358633.79,340273.82,358660.29,339988.93,358458.89,352043.8265,96165208.91
11041,N00002761,20,93,1,0,0,900,12/6/2022,from_centroid,3010,340758.08,359053.79,340739.28,359061.77,340775.92,358962.89,55266.85719,10200584.64
11042,N00002761,20,93,1,0,0,1800,12/6/2022,from_centroid,17425,340758.08,359053.79,340739.28,359061.77,340775.92,358962.89,213747.8671,59032931.28
11043,N00002761,20,93,1,0,0,2700,12/6/2022,from_centroid,33011,340758.08,359053.79,340739.28,359061.77,340775.92,358962.89,360220.1283,111785907.1
11044,N00002761,20,93,1,0,0,3600,12/6/2022,from_centroid,49018,340758.08,359053.79,340739.28,359061.77,340775.92,358962.89,517856.5071,166020649
11045,N00002762,26,560,1,1,1,900,12/6/2022,from_centroid,304,339798.08,358984.79,339776.3,358998.84,339988.93,358458.89,5151.011947,1028789.905
11046,N00002762,26,560,1,1,1,1800,12/6/2022,from_centroid,4819,339798.08,358984.79,339776.3,358998.84,339988.93,358458.89,85964.06961,16305241.8
11047,N00002762,26,560,1,1,1,2700,12/6/2022,from_centroid,10420,339798.08,358984.79,339776.3,358998.84,339988.93,358458.89,162520.9726,35270940.08
11048,N00002762,26,560,1,1,1,3600,12/6/2022,from_centroid,18666,339798.08,358984.79,339776.3,358998.84,339988.93,358458.89,264796.1803,63154103.2
11049,N00002763,21,21,1,1,1,900,12/6/2022,from_centroid,1802,340318.04,361007.8,340310.88,361027.65,340338.91,361012.88,28076.54553,6088339.26
11050,N00002763,21,21,1,1,1,1800,12/6/2022,from_centroid,9423,340318.04,361007.8,340310.88,361027.65,340338.91,361012.88,102556.1804,31851338.86
11051,N00002763,21,21,1,1,1,2700,12/6/2022,from_centroid,21428,340318.04,361007.8,340310.88,361027.65,340338.91,361012.88,207360.4306,72475113.26
11052,N00002763,21,21,1,1,1,3600,12/6/2022,from_centroid,36108,340318.04,361007.8,340310.88,361027.65,340338.91,361012.88,325952.4226,122182709.4
11053,N00002764,26,198,1,1,1,900,12/6/2022,from_centroid,1242,341077.35,343919.72,341095.34,343938.15,340879.78,343927.61,29472.22051,4235278.437
11054,N00002764,26,198,1,1,1,1800,12/6/2022,from_centroid,9362,341077.35,343919.72,341095.34,343938.15,340879.78,343927.61,136763.6244,31922129.21
11055,N00002764,26,198,1,1,1,2700,12/6/2022,from_centroid,20165,341077.35,343919.72,341095.34,343938.15,340879.78,343927.61,250273.3685,68700906.46
11056,N00002764,26,198,1,1,1,3600,12/6/2022,from_centroid,27418,341077.35,343919.72,341095.34,343938.15,340879.78,343927.61,328368.681,93307540.49
11057,N00002765,29,1783,1,1,1,900,12/6/2022,from_centroid,269,345039.39,343668.71,345010.06,343671.42,345651.67,341993.75,5764.265307,917104.5748
11058,N00002765,29,1783,1,1,1,1800,12/6/2022,from_centroid,672,345039.39,343668.71,345010.06,343671.42,345651.67,341993.75,11400.09933,2287986.285
11059,N00002765,29,1783,1,1,1,2700,12/6/2022,from_centroid,672,345039.39,343668.71,345010.06,343671.42,345651.67,341993.75,11400.09933,2287986.285
11060,N00002765,29,1783,1,1,1,3600,12/6/2022,from_centroid,672,345039.39,343668.71,345010.06,343671.42,345651.67,341993.75,11400.09933,2287986.285
11061,N00002766,30,679,1,1,1,900,12/6/2022,from_centroid,109,337918.29,345297.73,337893.14,345280.98,337282.93,345535.67,2898.185446,371021.228
11062,N00002766,30,679,1,1,1,1800,12/6/2022,from_centroid,1636,337918.29,345297.73,337893.14,345280.98,337282.93,345535.67,26692.42685,5556814.644
11063,N00002766,30,679,1,1,1,2700,12/6/2022,from_centroid,1917,337918.29,345297.73,337893.14,345280.98,337282.93,345535.67,29840.26107,6510182.219
11064,N00002766,30,679,1,1,1,3600,12/6/2022,from_centroid,1917,337918.29,345297.73,337893.14,345280.98,337282.93,345535.67,29840.26107,6510182.219
11065,N00002767,41,1076,1,1,1,900,12/6/2022,from_centroid,307,339651.38,341141.71,339638.91,341180.95,340599.02,341650.03,5506.246604,1049514.626
11066,N00002767,41,1076,1,1,1,1800,12/6/2022,from_centroid,2913,339651.38,341141.71,339638.91,341180.95,340599.02,341650.03,60344.81205,9947840.859
11067,N00002767,41,1076,1,1,1,2700,12/6/2022,from_centroid,7025,339651.38,341141.71,339638.91,341180.95,340599.02,341650.03,137133.8146,23935894.13
11068,N00002767,41,1076,1,1,1,3600,12/6/2022,from_centroid,9938,339651.38,341141.71,339638.91,341180.95,340599.02,341650.03,193095.5683,33853548.36
11069,N00002768,21,134,1,1,1,900,12/6/2022,from_centroid,3569,340825.4,340122.7,340804.91,340125.81,340845.02,340255.04,71260.48463,12185773.78
11070,N00002768,21,134,1,1,1,1800,12/6/2022,from_centroid,16290,340825.4,340122.7,340804.91,340125.81,340845.02,340255.04,221991.8665,55614943.43
11071,N00002768,21,134,1,1,1,2700,12/6/2022,from_centroid,30931,340825.4,340122.7,340804.91,340125.81,340845.02,340255.04,389825.4445,105446544.9
11072,N00002768,21,134,1,1,1,3600,12/6/2022,from_centroid,46367,340825.4,340122.7,340804.91,340125.81,340845.02,340255.04,585106.1738,158023848.5
11073,N00002769,16,833,1,1,0,900,12/6/2022,from_centroid,101,343536.4,342196.7,343551.62,342200.07,343378.99,341379.05,3651.454133,345621.134
11074,N00002769,16,833,1,1,0,1800,12/6/2022,from_centroid,1333,343536.4,342196.7,343551.62,342200.07,343378.99,341379.05,39581.51058,4545786.177
11075,N00002769,16,833,1,1,0,2700,12/6/2022,from_centroid,3151,343536.4,342196.7,343551.62,342200.07,343378.99,341379.05,79404.36454,10751595.86
11076,N00002769,16,833,1,1,0,3600,12/6/2022,from_centroid,4604,343536.4,342196.7,343551.62,342200.07,343378.99,341379.05,112555.4593,15706774.59
11077,N00002770,56,1863,1,1,1,900,12/6/2022,from_centroid,176,343646.45,339535.69,343602.08,339500.82,343378.99,341379.05,4357.19466,603609.5529
11078,N00002770,56,1863,1,1,1,1800,12/6/2022,from_centroid,532,343646.45,339535.69,343602.08,339500.82,343378.99,341379.05,10276.139,1812314.908
11079,N00002770,56,1863,1,1,1,2700,12/6/2022,from_centroid,532,343646.45,339535.69,343602.08,339500.82,343378.99,341379.05,10276.139,1812314.908
11080,N00002770,56,1863,1,1,1,3600,12/6/2022,from_centroid,532,343646.45,339535.69,343602.08,339500.82,343378.99,341379.05,10276.139,1812314.908
11081,N00002771,20,36,1,1,1,900,12/6/2022,from_centroid,1174,337559.48,332127.67,337539.97,332133.27,337570.83,332161.58,19411.60995,4018469.503
11082,N00002771,20,36,1,1,1,1800,12/6/2022,from_centroid,10018,337559.48,332127.67,337539.97,332133.27,337570.83,332161.58,138147.9659,34268979.17
11083,N00002771,20,36,1,1,1,2700,12/6/2022,from_centroid,23854,337559.48,332127.67,337539.97,332133.27,337570.83,332161.58,319138.1064,81499101.1
11084,N00002771,20,36,1,1,1,3600,12/6/2022,from_centroid,34438,337559.48,332127.67,337539.97,332133.27,337570.83,332161.58,455253.2572,117633391.4
11085,N00002772,30,170,1,1,1,900,12/6/2022,from_centroid,1721,337518.49,331430.67,337538.93,331408.69,337514.1,331261.1,29222.50117,5898114.108
11086,N00002772,30,170,1,1,1,1800,12/6/2022,from_centroid,13235,337518.49,331430.67,337538.93,331408.69,337514.1,331261.1,186100.0105,45303753.52
11087,N00002772,30,170,1,1,1,2700,12/6/2022,from_centroid,28007,337518.49,331430.67,337538.93,331408.69,337514.1,331261.1,366907.5431,95791350.53
11088,N00002772,30,170,1,1,1,3600,12/6/2022,from_centroid,39578,337518.49,331430.67,337538.93,331408.69,337514.1,331261.1,497684.7462,135146484.5
11089,N00002773,8,128,1,1,1,900,12/6/2022,from_centroid,1906,337721.49,332131.67,337724.79,332138.66,337849.09,332118.09,34672.25986,6523824.089
11090,N00002773,8,128,1,1,1,1800,12/6/2022,from_centroid,13806,337721.49,332131.67,337724.79,332138.66,337849.09,332118.09,189501.6284,47211409.84
11091,N00002773,8,128,1,1,1,2700,12/6/2022,from_centroid,29493,337721.49,332131.67,337724.79,332138.66,337849.09,332118.09,396674.5459,100790975.7
11092,N00002773,8,128,1,1,1,3600,12/6/2022,from_centroid,42223,337721.49,332131.67,337724.79,332138.66,337849.09,332118.09,532612.1492,144138157.8
11093,N00002774,8,495,1,1,0,900,12/6/2022,from_centroid,309,336777.47,332266.67,336785.04,332267.14,337021.2,331836.08,4909.22644,1058424.694
